Word,Meaning,Derivates,Etymology,Additional Forms,Additional forms,Dialectal forms,Dialectal forms (1),Dialectal forms (2),Dialectal forms (3),Dialectal forms (4),Miscellaneous,Notes,Notes on correspondences,Number in CVOTGD,Number in DED,Stems,_depth,_error,_page,_record_num,_url
ghaḍḍi,grass,,Dravidian etymology,,,,,,,,,,,,1158,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=275&root=config
"gaḍḍam ""beard""","beard, moustache",,Dravidian etymology,,Also Parji (S)gaḍḍalbeard,,,,,,,Geminated-ḍḍ-! and irregular*-a-> Salur*-e-. (Borrowed from SDR?),,,1156,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=273&root=config
"khan ""joint in bamboo""","knot, joint",,Dravidian etymology,,,,,,,,,,,,1160,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=280&root=config
"gaṛek (pl.-er) ""man, male""",,,Dravidian etymology,,,,,,,,,,,,1173,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=1499&root=config
gar (pl. -śil),feather,,Dravidian etymology,,,,,,,,,Alveolarr_confirmed by external data.,,,1394,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=284&root=config
"kaṭṭ ""spleen""","hard, thick; spleen",,Dravidian etymology,,Also Kolamikeḍkhard,,,,,,,"Contamination is certain here, although the exact meanings of both roots is hard to determine. While  on first sight it would be natural to assume the meaning 'spleen' for*kaṭ-and 'hard' for*gaṭ-, this hardly seems convenient considering that in some SDR and Gondwan languages it is just the opposite. There's also a possibility of devoicing in Naikri through assimilation.",,,1148,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=285&root=config
ghāḷi,wind,,Dravidian etymology,,,,,,,,,,,,1499,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=288&root=config
gaḷ (pl. -śil),fish-hook,,Dravidian etymology,,,,,,,,,,,,1495,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=287&root=config
ghel-,to win,,Dravidian etymology,,,,,,,,,,,,1972,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=292&root=config
"geṭṭa ""foot""","foot, leg",,Dravidian etymology,,,,,,,,,,,,1943,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=294&root=config
ghogg-,to bend,,Dravidian etymology,,"Also Kolamigogip-(gogipt-) to make to bend over, bend (tr.) at a sharp angle; Naikrikoŋkicurved hoe; Parjikokoroa curl;koktacrooked, zigzag;kokṛ-,kokṛayt-to contract (arm, etc.)",,,,,,,,,,2032,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=308&root=config
"guḍḍi ""a bear""",bear,,Dravidian etymology,,,,,,,,,,,,1679,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=321&root=config
"ghuma er- ""to assemble""","heap, assembly",,Dravidian etymology,,Also Kolamigum er-to assemble,,,,,,,,,,1741,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=329&root=config
