Word,Meaning,Derivates,Etymology,Additional Forms,Additional forms,Dialectal forms,Dialectal forms (1),Dialectal forms (2),Dialectal forms (3),Dialectal forms (4),Miscellaneous,Notes,Notes on correspondences,Number in CVOTGD,Number in DED,Stems,_depth,_error,_page,_record_num,_url
pāk- (pāky-),to abuse,,South Dravidian etymology,,Also Kotapaḷyretribution;apṛ/ḷyk ipṛ/ḷykonom. of scolding (as in:apṛykē ipṛykē (id_)r maṇcukōhe scolded vigorously); ?payācwoman who has casual sexual intercourse,,,,,,,Todapāk-<*paṛ-Vk-.,,,4002,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fktet&text_number=31&root=config
"pāw, pā- (before consonants)",old,,South Dravidian etymology,,"Also Kotapaydthat which is old, which is of old, that was here always up to now; Todapāfnold (of things);poṛystink (of a corpse) (or with 4312)",,,,,,,,,,3999,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fktet&text_number=604&root=config
"pošf- (pošt-) ""to ripen""",ripe,,South Dravidian etymology,,"Also Kotapaṇfruit; Todapum, (in song)panfruit;pōṣf-(pōṣt-) to yield fruit, (fruit) ripens",,,,,,,,,,4004,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fktet&text_number=621&root=config
"pōṛ- (pōṛy-) ""to sing (the song calledpōṭ)""",to make noise,,South Dravidian etymology,,Also Kotapāṭsong; Todapōṭa particular type of song;pōṭ-(pōṭy-) to shout,,,,,,,,,,4065,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fktet&text_number=648&root=config
pōr_- (pōr_y-),to fly,,South Dravidian etymology,,"Also Kotaparaṇbirds (pair-word in:paky paraṇ); Todapōt_-(pōt_y-) to teach (young) to fly;ōr_c-(ōr_č-) to throw in air and catch (jackstraws, coins)",,,,,,,,,,4020,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fktet&text_number=624&root=config
pōx- (pōxy-),"to swoop, (god) travels, walks",,South Dravidian etymology,,Also ? Todapāfthreshold,,,,,,,,,,4087,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fktet&text_number=1035&root=config
pōs_,milk,,South Dravidian etymology,,Also Todapōl fīr_stomach full of milk (pīr_stomach);pōl fēɫ̣middle finger (pēɫ̣finger),,,,,,,,,,4096,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fktet&text_number=639&root=config
"pās_ ""a timber tree (Rivers; ? Sideroxylon)""",a k. of tree,,South Dravidian etymology,,,,,,,,,,,,4100,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fktet&text_number=642&root=config
pōb,snake,,South Dravidian etymology,,Also Todaōfsnake (in songs; < Badagahāvu),,,,,,,,,,4085,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fktet&text_number=635&root=config
pāṇ,festival (any except funeral),,South Dravidian etymology,,,,,,,,,,,,4068,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fktet&text_number=1039&root=config
