Word,Meaning,Derivates,Etymology,Additional Forms,Additional forms,Dialectal forms,Dialectal forms (1),Dialectal forms (2),Dialectal forms (3),Dialectal forms (4),Miscellaneous,Notes,Notes on correspondences,Number in CVOTGD,Number in DED,Stems,_depth,_error,_page,_record_num,_url
kōyu,"to cut, sever, divide, reap, pluck",,Dravidian etymology,,"Alsokō̃tacutting, reaping",,,,,,,,,,2119,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=1032&root=config
koyya,"stick, rod, staff, ship's mast, wood; wooden",,Dravidian etymology,,,,,,,,,,,,2120,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=1033&root=config
kollu (B),to kill,,Dravidian etymology,,"Also (Śaŋk.)kolasin, (K also) murder, holocaust, enmity",,,,,,,,,,2132,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=1036&root=config
kolimi,furnace,,Dravidian etymology,,,,,,,,,,,,2133,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=1037&root=config
kommu,"horn, musical horn, tusk",,Dravidian etymology,,Alsokommabranch,,,,,,,,,,2115,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=1029&root=config
kona,"end, extremity, point, tip, summit",,Dravidian etymology,,"Alsokonaka, in:cevi-konakatip of the ear",,,,,,,,,,2174,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=1054&root=config
koncemu,"a little, a few; deficiency, contempt; little, few, slight, mean, deficient",,Dravidian etymology,,,,,,,,,,,,2041,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=989&root=config
koṇḍe,knot of hair on the crown of the head,,Dravidian etymology,,,,,,,,,,,,2081,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=1012&root=config
koṇḍa,"mountain, hill, rock",,Dravidian etymology,,"Alsokoṇḍavā̃ḍua mountaineer;kuruva, (Inscr.)kur_uvaa raised ground, footpath on a hill",,,,,,,,,,1864,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=917&root=config
koppu,chignon,,Dravidian etymology,,,,,,,,,,,,2110,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=1026&root=config
kuppe,an ornament worn by women on the plaited hair,,Dravidian etymology,,,,,,,,,,,,2111,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=1027&root=config
koŋga,crane,,Dravidian etymology,,"Also [1]pegguru, [2]begguru(<peru-kuru) adjutant crane",,kokkera,kokkarāyi,,,,,,,2125,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=1035&root=config
