Word,Meaning,Derivates,Etymology,Additional Forms,Additional forms,Dialectal forms,Dialectal forms (1),Dialectal forms (2),Dialectal forms (3),Dialectal forms (4),Miscellaneous,Notes,Notes on correspondences,Number in CVOTGD,Number in DED,Stems,_depth,_error,_page,_record_num,_url
nāŋeli,plough,,Dravidian etymology,,,,,,,,,,,,2907,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=818&root=config
"nipp- ""to kindle""",to blaze,,Dravidian etymology,,Also Kolaminipkasmall piece of fire; Parjinirkip-(nirkit-) to kindle,,,,,,,,,,2929,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=838&root=config
enḍe,crab,,Dravidian etymology,,,,,,,,,,,,2901,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=1491&root=config
nūl,thread,,Dravidian etymology,,,,,,,,,,,,3726,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=853&root=config
"paccoṛi ""yellow""","yellow, turmeric",,Dravidian etymology,,"Also Kolami_Kinpasapturmeric; Kolami_SRpasāpginger; Kolami_Kinpaccik panunripe fruit;paytbile; (Pat.)passiwet; Naikripaytbile; Parji (?)paryopyellow;paryop, (S)paryepturmeric; Salurpasūrraw; Gadba_S3ākupacangreen;pacca-pīrugreen rass;pasurgreen of leaf; Ollari (?)parepturmeric",,,,,,,"Parji, etc.pay<*pas-i.",,,3821,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=912&root=config
"barre ""buffalo""",female calf; buffalo,,Dravidian etymology,,Also Salurbeḍḍe peyyecalf,,,,,,,Actually two contaminated roots.,,,3881,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=916&root=config
parca,gravel,,Dravidian etymology,,,,,,,,,,,,3959,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=945&root=config
gaḍḍa pāra,spade,,Dravidian etymology,,,,,,,,,,,,4093,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=964&root=config
petk-,to pick up,,Dravidian etymology,,"Also Parjipetk-to pick up, glean",,,,,,,,,,4423,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=970&root=config
"penḍlig, penḍlik ""marriage""",female,,Dravidian etymology,,,,,,,,,,,,4395,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=977&root=config
"pera, per",big,,Dravidian etymology,,"Also Kolamiperp-(perept-) to rear;pergip-(pergipt-) to let grow up (without providing a wife);peddaa male;perpultiger;perāmāmother's sister;perendāfather's elder brother; Naikriperp-to rear;peddaman, male; Naikiperuk-/perk-to live; Parjipeŋgoṭ,peñot, (S)perumuch;per-edriver;pēpamother's elder sister; Ollariberpultiger; Salurberbullūid.;beŋgurtulmany; (P)ber bereṭbig river",,,,,,,,,,4411,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=978&root=config
"pera ""a kind of bee""",bee,,Dravidian etymology,,Also Kolami_Kinpera taṭṭahive of bees,,,,,,,,,,4412,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=979&root=config
pesal,green gram,,Dravidian etymology,,,,,,,,,,,,3941,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=954&root=config
"peṭṭa ""female of birds""",female,,Dravidian etymology,,,,,,,,,,,,4395,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=985&root=config
pidk-,to press,,Dravidian etymology,,,,,,,,,,,,4165,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=995&root=config
