Word,Meaning,Derivates,Etymology,Additional Forms,Additional forms,Dialectal forms,Dialectal forms (1),Dialectal forms (2),Dialectal forms (3),Dialectal forms (4),Miscellaneous,Notes,Notes on correspondences,Number in CVOTGD,Number in DED,Stems,_depth,_error,_page,_record_num,_url
"pokka ""hole""","hole, orifice, aperture, pit",,Dravidian etymology,,Alsobokkitoothless,,,,,,,,,,4452,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=2199&root=config
"pulli-āku (pullāēku), pullɨ vistari ""a leaf on which one has eaten food (lit. uncleanness leaf-plate)""",blemish or flaw (as in precious stone),,Dravidian etymology,,"Also [1]pullayya, [2]pullamma(apotropaic proper names)",,,,,,,,,,4547,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=2245&root=config
"puḍikili ""holding, taking, handful""","to pick up, handle, take with the five fingers, give in small quantities, pinch, feel",,Dravidian etymology,,"Alsopuṇikirincuto give in small quantities or insufficiently, handle, finger, feel;puḍisilihandful;puḍisilincuto hold in the hollowed palm",,puṇuku,,,,,,,,4251,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=2088&root=config
puccu,"to pull out, remove (as a thorn or arrow)",,Dravidian etymology,,,,,,,,,,,,4281,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=2101&root=config
"pruŋguḍu ""leucoderma""","worm, any insect or reptile, snake",,Dravidian etymology,,"Also [1]pruccu, [2]puccuto rot, be putrefied, decay; [1]pruppi, [2]puppirottenness, decay",,purgu,puruvu,purvu,pruvvu,,,,,4312,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=2119&root=config
aviyu,to rot,,Dravidian etymology,,,,,,,,,,,,2341,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=1139&root=config
"selãgu, celagu, celavu",to cut,,Dravidian etymology,,Alsoselahole,,selayu,,,,,,,,2377,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=1157&root=config
cēdu,"to draw up as water from a well, draw or pull as a string",,Dravidian etymology,,"Alsocē̃da, (K)cēdabucket;cē̃-trāḍurope used in drawing up water from a well with a small bucket or vessel",,,,,,,,,,2812,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=1374&root=config
cōpu,"to dissipate or scatter, scare away, strike off, do away, send away",,Dravidian etymology,,,,,,,,,,,,2878,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=1398&root=config
cō̃ku,"to touch, come in contact with, be communicated by contagion, affect, be caught as a disease, (K also) be possessed (by evil spirits); possess (devil); n. touch, contact, possession by an evil spirit, an evil spirit",,Dravidian etymology,,,,sōku,,,,,,,,2870,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=1396&root=config
"-tencu (-tē-, -tēr-) ""aux. with refl. meaning; to come (e. g.canu-dencuto come; [1]canu-dē̃ka, [2]canu-dērakanot coming)""","to bring, get, cause, produce, create",,Dravidian etymology,,"Alsoteppincuto send for, get down, obtain, procure",,,,,,,,,,3098,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=1491&root=config
"taḍamu, tavuḍu","to grope, feel about with the hands, feel for something in the dark, touch, handle, stroke",,Dravidian etymology,,Alsotaḍavuḍusearching,,,,,,,,,,3025,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=1452&root=config
"taṇḍamu ""group, troop, flock""","caravan, herd, troop, encampment",,Dravidian etymology,,"Alsodaṇḍuarmy, multitude",,,,,,,,,,3055,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=1471&root=config
"dabbu ""to lie; n. deceit, lying""","error, mistake, blunder, fault, crime; erroneous, incorrect, wrong, bad; vb. to miss, fail, err, go wrong, transgress, violate, break",,Dravidian etymology,,"Alsotappuḍuerring, escaping;tappincuto extricate, free, save, remove;tappaexcept, but, save;tappakasurely, certainly, unfailingly;tappitamufault, offence, shortcoming;dabbar_aa lie; false, dishonest",,,,,,,,,,3071,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=1477&root=config
"tar_ugu, targu, tar_ãku","to become less, diminish, decrease; n. deficiency, wastage, loss, wear and tear",,Dravidian etymology,,"Alsotar_uvu, (K)tarvuto become less, decrease; (B)tarugubrokerage or fees called custom; (B) [1]taragu, [2]taragaribroker;taraputo remove, destroy, (K also) lower, reduce, deduct",,,,,,,,,,3090,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=1489&root=config
tālãbōyu,to season,,Dravidian etymology,,"Alsotālimpuseasoning, a seasoned curry;tālupuseasoning",,,,,,,,,,3186,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=1534&root=config
tār_u,"to fall away in flesh, become lean, diminish, be reduced",,Dravidian etymology,,Alsotrāḍuvaḍuto become lean,,,,,,,,,,3192,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=1537&root=config
tegu,"(work) to be finished, ended",,Dravidian etymology,,"Also (Śaŋk. K.)tegudalaend, termination, completion",,,,,,,,,,3405,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=1644&root=config
