Word,Meaning,Derivates,Etymology,Additional Forms,Additional forms,Dialectal forms,Dialectal forms (1),Dialectal forms (2),Dialectal forms (3),Dialectal forms (4),Miscellaneous,Notes,Notes on correspondences,Number in CVOTGD,Number in DED,Stems,_depth,_error,_page,_record_num,_url
baḍiga,big walking stick,,Gondwan etymology,,,,,,,,,,,,5224,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkonet&text_number=42&root=config
baylu,open space,,Dravidian etymology,,,,,,,,,,,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=1043&root=config
baylu,open space,,Gondwan etymology,,,,,,,,,,,,3940,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkonet&text_number=45&root=config
baRka,rough,,Dravidian etymology,,,,,,,,,,,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=1336&root=config
baRka,roughness; rough,,Gondwan etymology,,,,,,,,,,,,3973,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkonet&text_number=41&root=config
batki- (-t-),to live,,Dravidian etymology,,,,,,,,,"The actual PGn form is*badk-, since the root was regularly used with the plural action suffix.",,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=43&root=config
batki- (-t-),"to live, flourish",,Gondwan etymology,,"Also Kondabatkulife, living, prosperity",,,,,,,,,,5372,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkonet&text_number=44&root=config
bedris-,to (be) scare(d),,Dravidian etymology,,,,,,,,,Initial *p- in PKK absolutely irregular. ??,,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=1044&root=config
bedris-,"to scare, frighten",,Gondwan etymology,,,,,,,,,,,,4401,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkonet&text_number=48&root=config
"bīra, bīra-dolu",a k. of gourd,,Dravidian etymology,,,,,,,,,,,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=1046&root=config
"bīra, bīra-dolu",Tricosanthes anguina,,Gondwan etymology,,,,,,,,,,,,4224,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkonet&text_number=56&root=config
boḍu,navel,,Dravidian etymology,,,,,,,,,,,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=1196&root=config
boḍu,navel,,Gondwan etymology,,,,,,,,,,,,4460,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkonet&text_number=951&root=config
ver_gu (pl. veRku),firewood,,Dravidian etymology,,,,,,,,,,,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=903&root=config
ver_gu (pl. veRku),"firewood, fuel",,Gondwan etymology,,,,,,,,,,,,5440,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkonet&text_number=895&root=config
bor_o,hole,,Dravidian etymology,,,,,,,,,,,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=1047&root=config
bor_o,"hole of a crab, etc.",,Gondwan etymology,,,,,,,,,,,,4604,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkonet&text_number=58&root=config
boṭu,"spot, mark; drop",,Dravidian etymology,,,,,,,,,"PK vocalism is not quite clear. Considering that the whole form is*buṭ-u, we may suggest assimilation, probably assisted by the initial labial.",,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=70&root=config
boṭu,"drop of water, mark on forehead",,Gondwan etymology,,,,,,,,,,,,4492,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkonet&text_number=59&root=config
